budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Parking,Debt Service Accounts,E_601040,Interest Payments,831890
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Parking,Debt Service Accounts,E_601030,Principal Payments,833165
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,4678272
FY16,Revenues,Debt Service,Debt Service - 2005 Refunding Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,3579913
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,2259421
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,6550448
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-5237456
FY16,Revenues,Debt Service,Debt Service - 2005 Refunding Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,-7500
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Fleet Management,Debt Service Accounts,E_601040,Interest Payments,31728
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Fleet Management,Debt Service Accounts,E_601030,Principal Payments,341387
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Fleet Management,Debt Service Accounts,E_601010,Debt Service Transfer In,-373115
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Water,Debt Service Accounts,E_601040,Interest Payments,2040841
FY16,Expenses,Debt Service,Debt Service - 2005 Refunding Division,,,,Water,Debt Service Accounts,E_601030,Principal Payments,5544840
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,3488224
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,3360000
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-4661612
FY16,Revenues,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Donations,R_364020,Capital Contributions,-3038
FY16,Revenues,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,587
FY16,Expenses,Debt Service,Debt Service-Miscellaneous Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,4661612
FY16,Revenues,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Donations,R_364020,Capital Contributions,1575188
FY16,Revenues,Debt Service,Debt Service-Miscellaneous Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,613875
FY16,Revenues,Debt Service,Debt Service-2006 Cirbs Ser B Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,1121244
FY16,Revenues,Debt Service,Debt Service-2006 Cirbs Ser B Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,2142
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser B Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-2434485
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser B Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,1120000
FY16,Revenues,Debt Service,Debt Service-2006 Cirbs Ser B Division,,,,Debt Service Funds,"Interest, Rents, & Concessions",R_362010,Real Property Rental,87600
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser B Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,2434485
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser B Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,2837471
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-1277800
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,1277800
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,1277800
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,727183
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-727183
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Debt Service Funds,Debt Service Accounts,E_601030,Principal Payments,685000
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,42183
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-4025849
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Fleet Management,Debt Service Accounts,E_601040,Interest Payments,29523
FY16,Revenues,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Debt Service Funds,Intergovernmental Accounts,R_338020,Other Agency Payments,104466
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Debt Service Funds,Debt Service Accounts,E_601040,Interest Payments,4130315
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Fleet Management,Debt Service Accounts,E_601010,Debt Service Transfer In,-29522
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Water,Debt Service Accounts,E_601040,Interest Payments,4844584
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,North Natomas Financing Plan,Debt Service Accounts,E_601020,Debt Service Transfer Out,422046
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,North Natomas Financing Plan,Debt Service Accounts,E_601020,Debt Service Transfer Out,293101
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,Other Governmental Funds,Debt Service Accounts,E_601040,Interest Payments,82278
FY16,Expenses,Debt Service,Debt Service-2006 Cirbs Ser D Division,,,,General Funds,Debt Service Accounts,E_601020,Debt Service Transfer Out,3340224
FY16,Expenses,Debt Service,2013 Debt Service Water Revenues,,,,Water,Debt Service Accounts,E_601040,Interest Payments,10371625
FY16,Expenses,Debt Service,2013 Debt Service Water Revenues,,,,Water,Debt Service Accounts,E_601030,Principal Payments,3645000
FY16,Expenses,Debt Service,2013 Debt Service Water Revenues,,,,Water,Debt Service Accounts,E_601010,Debt Service Transfer In,-14016625
FY16,Expenses,Debt Service,2013 Debt Service Water Revenues,,,,Water,Debt Service Accounts,E_601020,Debt Service Transfer Out,14016625
FY16,Expenses,Debt Service,2013 Wastewater Revenue Bonds,,,,Wastewater,Debt Service Accounts,E_601040,Interest Payments,1395431
FY16,Expenses,Debt Service,2013 Wastewater Revenue Bonds,,,,Wastewater,Debt Service Accounts,E_601030,Principal Payments,560000
FY16,Expenses,Debt Service,2013 Wastewater Revenue Bonds,,,,Wastewater,Debt Service Accounts,E_601010,Debt Service Transfer In,-1955431
FY16,Expenses,Debt Service,2013 Wastewater Revenue Bonds,,,,Wastewater,Debt Service Accounts,E_601020,Debt Service Transfer Out,1955431
FY16,Expenses,Debt Service,2014 ESC Lease Revenue Bonds Division,,,,Parking,Debt Service Accounts,E_601020,Debt Service Transfer Out,1335000
FY16,Expenses,Debt Service,2014 ESC Lease Revenue Bonds Division,,,,Debt Service Funds,Debt Service Accounts,E_601010,Debt Service Transfer In,-3335000
FY16,Expenses,Debt Service,2014 ESC Lease Revenue Bonds Division,,,,Community Center,Debt Service Accounts,E_601020,Debt Service Transfer Out,2000000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Measure A Construction,"Interest, Rents, & Concessions",R_361010,Interest on Investments,-10000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Parking,"Interest, Rents, & Concessions",R_361010,Interest on Investments,600000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,General Funds,"Interest, Rents, & Concessions",R_361020,Interest on Receivables,125000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,General Funds,"Interest, Rents, & Concessions",R_361010,Interest on Investments,300000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Other Governmental Funds,"Charges, Fees, & Services Accounts",R_347020,Community Services Fees,100000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Measure A Maintenance,"Interest, Rents, & Concessions",R_361010,Interest on Investments,35000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Measure A Construction,"Interest, Rents, & Concessions",R_361010,Interest on Investments,50000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Marina,"Interest, Rents, & Concessions",R_361020,Interest on Receivables,18000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Other Governmental Funds,"Interest, Rents, & Concessions",R_361010,Interest on Investments,163000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,15_GasTax,"Interest, Rents, & Concessions",R_361010,Interest on Investments,196000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Workers' Compensation Fund,"Interest, Rents, & Concessions",R_361010,Interest on Investments,1200000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Water,"Interest, Rents, & Concessions",R_361020,Interest on Receivables,400000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Wastewater,"Interest, Rents, & Concessions",R_361020,Interest on Receivables,392000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Storm Drainage,"Interest, Rents, & Concessions",R_361020,Interest on Receivables,422000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Measure A Maintenance,"Interest, Rents, & Concessions",R_361010,Interest on Investments,-11000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Community Center,"Interest, Rents, & Concessions",R_361010,Interest on Investments,25000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Workers' Compensation Fund,"Interest, Rents, & Concessions",R_361010,Interest on Investments,-200000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,15_GasTax,"Interest, Rents, & Concessions",R_361010,Interest on Investments,-16000
FY16,Revenues,Citywide and Community Support,Citywide Support Division,,,,Community Center,"Interest, Rents, & Concessions",R_361010,Interest on Investments,375000
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,General Funds,Other Purchased Services,E_452020,Property Insurance Premiums,108034
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,General Funds,Other Purchased Services,E_452010,Liability Insurance Premiums,9724269
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,General Funds,Other Purchased Services,E_452010,Liability Insurance Premiums,725775
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,General Funds,Employee Benefits,E_413110,Sick Leave Termination,200000
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,General Funds,Employee Benefits,E_413100,Vacation Termination,250000
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Other,Interfund Reimbursement,E_502040,ICP Reimbursement DR,145891
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,General Funds,Interfund Reimbursement,E_502030,ICP Reimbursement CR,-145891
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,General Funds,Other Purchased Services,E_452040,Other Insurance Premiums,6315
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Measure U,Labor Adjustments,E_810050,Base Labor Increase,28958117
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,15_GasTax,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,140000
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,General Funds,Other Objects,E_481110,Miscellaneous Expenditures,2100000
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Measure U,Labor Adjustments,E_810050,Base Labor Increase,3190667
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Measure U,Service & Supply Adjustments,E_890060,Citywide Budget Increase,578335
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Measure U,Property Accounts,E_474210,Vehicles,478900
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,General Funds,Other Objects,E_481110,Miscellaneous Expenditures,51000
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Cultural Services - Other,Other Objects,E_481110,Miscellaneous Expenditures,210000
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Measure U,Labor Adjustments,E_810020,Centralized Labor Increase,211663
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Measure U,Labor Adjustments,E_810050,Base Labor Increase,2306080
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Measure U,Service & Supply Adjustments,E_890060,Citywide Budget Increase,-935207
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Measure U,Service & Supply Adjustments,E_890070,Department Budget Reduction,2258464
FY16,Expenses,Citywide and Community Support,Citywide Support Division,,,,Measure U,Property Accounts,E_474210,Vehicles,531000
