budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY15,Expenses,Finance,Accounting Division,,,,Assessment Reg and SDRIS,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,85993
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,58922
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413280,Automobile Allowance,4800
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413210,Bus Passes,816
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413190,Deferred Compensation No 1,16592
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employee Benefits,E_413170,PERS Retirement,71963
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415030,Worker's Compensation,4991
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415020,State Unemployment Insurance,1260
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415015,Medicare Insurance,7237
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Employer Paid Taxes,E_415010,FICA - OASDI,30943
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,234282
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,141274
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,362398
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,381480
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,24444
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,1091253
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,323831
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,-105
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,51049
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,82635
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,226376
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,3429
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,23961
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,2082
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,92941
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,40451
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,1805851
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,6440
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,32603
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,1086831
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,498267
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,245961
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,643098
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,8605
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,12957
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,410511
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,30776
FY15,Revenues,Finance,Accounting Division,,,,Other Governmental Funds,Assessment Levies,R_355030,Special Assessments - Service,426984
FY15,Revenues,Finance,Accounting Division,,,,Other Governmental Funds,Assessment Levies,R_355030,Special Assessments - Service,14292890
FY15,Revenues,Finance,Accounting Division,,,,Other Governmental Funds,Assessment Levies,R_355010,Special Assessments - Service SD,2581080
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,727
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,10315
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,889
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,38841
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,4433
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,4454
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,202458
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,27903
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,134601
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,2102
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,7454
FY15,Revenues,Finance,Accounting Division,,,,Special Districts,Assessment Levies,R_355010,Special Assessments - Service SD,70060
FY15,Expenses,Finance,Accounting Division,,,,Assessment Reg and SDRIS,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,54000
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,150
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502050,Budgeted Reimbursement - CR,-21622
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502050,Budgeted Reimbursement - CR,-357294
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Interfund SerProvided,E_501010,Central Services Mail Charges,500
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-4606
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,9659
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,4578
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,11828
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,107
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,6360
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-1737
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,2155
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,15088
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,8466
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-4144
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,7473
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,6841
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,10848
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,4624
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,16055
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-983
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,2039
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1628
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-1257
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,3775
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,5992
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,12257
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-3743
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,6494
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,7475
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,22797
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-3603
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,12850
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1232
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,912
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,784
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,1257
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,672
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,7368
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,3753
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,890
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,-3545
FY15,Expenses,Finance,Accounting Division,,,,Special Districts,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,9051
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_453020,Cellular Telephone,894
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_453010,Telephone,1974
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Purchased Property Services,E_444030,Rental Of Vehicles,130
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502110,CIP Indirect Cost - Credit,-128902
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Interfund Reimbursement,E_502070,CIP Labor Reimbursement - CR,-97368
FY15,Expenses,Finance,Accounting Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,2568
FY15,Expenses,Finance,Accounting Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,2993
FY15,Expenses,Finance,Accounting Division,,,,Other Governmental Funds,Interfund Reimbursement,E_502060,Budgeted Reimbursement - DR,142150
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458020,Meals,200
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458010,Transportation,5220
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_455010,Printing And Binding,1613
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_454020,Legal Notices,4500
FY15,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461020,Office Supplies,1000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Other Purchased Services,E_458040,Other Travel Expenses,2000
FY15,Expenses,Finance,Accounting Division,,,,General Funds,Books and Periodicals,E_464010,Books & Periodicals,500
FY15,Expenses,Finance,Accounting Division,,,,General Funds,General Supplies,E_461200,Computer Supplies,1500
FY15,Expenses,Finance,Accounting Division,,,,Assessment Reg and SDRIS,General Supplies,E_461200,Computer Supplies,8000
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Earnings,E_412010,Overtime,3000
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Salaries,E_411010,Regular Hours,531887
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434010,Clerical Services,2000
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,-52500
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,-2500
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,150000
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Employee Benefits,E_413150,Insurance Contribution,50287
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Purchased Property Services,E_444010,Rental Of Land And Buildings,1000
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Purchased Property Services,E_443010,Repair And Maintenance Service,2000
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Purchased Property Services,E_442030,Custodial Services,125
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Purchased Prof and Tech Svcs,E_434090,Other Technical Services,2000
FY15,Expenses,Finance,Budget Office Division,,,,General Funds,Employee Benefits,E_413280,Automobile Allowance,5000
