budget_year,account_type,department,division,org_code,org_description,fund,fund_code,account_category,account_code,account_description,amount
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_453010,Telephone,19000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_453020,Cellular Telephone,6000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_453030,Communication Lines,1000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_454010,Personnel Recruitment Advertis,5000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_454030,Other Advertising,2000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_455010,Printing And Binding,13000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_455020,Blueprint And Photo,1000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_458010,Transportation,2000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_458020,Meals,2500
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_458030,Lodging,500
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,Other Purchased Services,E_458040,Other Travel Expenses,1000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,General Supplies,E_461010,Postage,1000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,General Supplies,E_461020,Office Supplies,7000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,General Supplies,E_461050,Mechanical Supplies,2000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,General Supplies,E_461070,Safety Equipment,3000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,General Supplies,E_461090,Scientific And Technical Supply,2000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Community Center,General Supplies,E_461130,Construction Supplies,9000
FY18,Revenues,Convention and Cultural Services,CCS Administration Division,,,,Cultural Services - Other,Intergovernmental Accounts,R_338020,Other Agency Payments,25000
FY18,Revenues,Convention and Cultural Services,CCS Administration Division,,,,Cultural Services - Other,Intergovernmental Accounts,R_347110,Miscellaneous Governmental Revenue,5000
FY18,Revenues,Convention and Cultural Services,CCS Administration Division,,,,Cultural Services - Other,Donations,R_364010,Gifts and Donations,15000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Cultural Services - Other,Purchased Property Services,E_443010,Repair And Maintenance Service,25000
FY18,Expenses,Convention and Cultural Services,CCS Administration Division,,,,Cultural Services - Other,Property Accounts,E_472010,Buildings,20000
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Tax,R_314040,Transient Occupancy Tax,21738150
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Tax,R_314050,Transient Occupancy Tax - Prior,80000
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Fines, Forfeitures, &  Penalties",R_351010,Transient Occupancy Tax - Penalty,3000
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Interest, Rents, & Concessions",R_362010,Real Property Rental,917000
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Intergovernmental Accounts,R_347110,Miscellaneous Governmental Revenue,70000
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_341040,Service Fees,457000
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_347040,Facility Use Fees,3517500
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_347060,Insurance Fee,8000
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_348010,Other Fees,621000
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_371310,Concessions,685000
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_371320,Box Office Fees,725000
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_371330,Catering Fees,1115000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Salaries,E_411010,Regular Hours,702209
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Earnings,E_412050,Night Shift,3000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Earnings,E_412070,Out Of Class,20000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employee Benefits,E_413130,Longevity,300
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employee Benefits,E_413150,Insurance Contribution,68399
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employee Benefits,E_413170,PERS Retirement,31311
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employee Benefits,E_413172,PERS Unfunded,32511
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employee Benefits,E_413EPERC,EPERC,-444
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employee Benefits,E_413190,Deferred Compensation No 1,4000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employee Benefits,E_413210,Bus Passes,1700
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employee Benefits,E_413280,Automobile Allowance,1200
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employee Benefits,E_413300,Clothing and Uniforms,4500
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employer Paid Taxes,E_415010,FICA - OASDI,43536
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employer Paid Taxes,E_415015,Medicare Insurance,10182
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employer Paid Taxes,E_415020,State Unemployment Insurance,5956
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Employer Paid Taxes,E_415030,Worker's Compensation,16649
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Purchased Prof and Tech Svcs,E_432010,Contracted Instructional Svcs,1000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Purchased Prof and Tech Svcs,E_433060,Other Professional Services,150000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Purchased Prof and Tech Svcs,E_434030,Security Services,30000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Purchased Property Services,E_442030,Custodial Services,2000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Purchased Property Services,E_444020,Rental Of Equipment,4000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Purchased Services,E_452030,Workers' Compensation Excess Ins,1000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Purchased Services,E_453030,Communication Lines,3300
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Purchased Services,E_455010,Printing And Binding,500
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Purchased Services,E_456040,Laundry Services,5000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Purchased Services,E_458010,Transportation,5
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461070,Safety Equipment,1500
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461100,Electrical Supplies,700
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461130,Construction Supplies,500
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461160,Small Tools And Equipment,2000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Objects,E_481020,Refunds And Reimbursements,10000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Objects,E_481040,Purchase Discounts,1
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Objects,E_481080,Purchase Card Clearing,1500
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Objects,E_481150,Memberships Licenses and Dues,500
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Property Accounts,E_474410,Computer Equipment,1000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Interfund SerProvided,E_501010,Central Services Mail Charges,100
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Tax,R_314040,Transient Occupancy Tax,739050
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Tax,R_314050,Transient Occupancy Tax - Prior,2700
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Fines, Forfeitures, &  Penalties",R_351010,Transient Occupancy Tax - Penalty,100
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Interest, Rents, & Concessions",R_362010,Real Property Rental,-114700
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Intergovernmental Accounts,R_347110,Miscellaneous Governmental Revenue,1400
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_341040,Service Fees,9100
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_347040,Facility Use Fees,70300
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_347060,Insurance Fee,200
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_348010,Other Fees,6200
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_371310,Concessions,13700
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_371320,Box Office Fees,14500
FY18,Revenues,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,"Charges, Fees, & Services Accounts",R_371330,Catering Fees,22300
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Labor Adjustments,E_810040,Base Labor Reduction,-37000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Other Objects,E_481020,Refunds And Reimbursements,-6450
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Labor Adjustments,E_810090,Department Reclasses,34165
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461040,Paint Supplies,10000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461050,Mechanical Supplies,36200
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461060,Welding Supplies,1100
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461070,Safety Equipment,15000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461080,Chemicals,15000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461100,Electrical Supplies,45000
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461110,Plumbing Supplies,6500
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461130,Construction Supplies,6601
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461150,Recreational Supplies,500
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461160,Small Tools And Equipment,12200
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,General Supplies,E_461200,Computer Supplies,500
FY18,Expenses,Convention and Cultural Services,Convention Center Complex Division,,,,Community Center,Energy and Fuel,E_462010,Utilities Exp,1169683
